simulation,winner_full,winner_reduced
837,217572,219978
838,217572,219978
839,217572,219469
840,217572,219978
841,217572,219469
842,217572,217572
843,217572,217572
844,217572,217572
845,217572,217572
846,217572,219469
847,217572,217572
848,217572,217572
849,217572,217572
850,217572,219469
851,217572,219469
852,217572,219469
853,217572,219978
854,217572,219978
855,217572,217572
856,217572,217572
857,217572,219469
858,217572,219978
859,217572,219469
860,217572,219978
861,217572,219469
862,217572,219469
863,217572,219469
864,217572,217572
865,217572,217572
866,217572,219978
867,217572,219978
868,217572,217572
869,217572,217572
870,217572,217572
871,217572,219978
872,217572,217572
873,217572,217572
874,217572,219978
875,217572,219978
876,217572,219469
877,217572,219469
878,217572,219469
879,217572,217572
880,217572,217572
881,217572,217572
882,217572,219978
883,217572,217572
884,217572,217572
885,217572,219469
886,217572,219469
887,217572,219469
888,217572,219978
889,217572,219978
890,217572,219469
891,217572,217572
892,217572,219469
893,217572,217572
894,217572,219469
895,217572,217572
896,217572,217572
897,217572,217572
898,217572,219978
899,217572,219978
900,217572,219469
901,217572,217572
902,217572,219978
903,217572,219469
904,217572,217572
905,217572,219978
906,217572,219469
907,217572,217572
908,217572,219469
909,217572,219978
910,217572,217572
911,217572,219469
912,217572,219978
913,217572,219469
914,217572,217572
915,217572,219978
916,217572,217572
917,217572,217572
918,217572,219978
919,217572,219469
920,217572,217572
921,217572,219469
922,217572,219469
923,217572,217572
924,217572,219469
925,217572,219469
926,217572,219978
927,217572,217572
928,217572,219978
929,217572,219469
930,217572,219469
931,217572,217572
932,217572,219469
933,217572,219469
934,217572,219978
935,217572,217572
936,217572,219469
937,217572,217572
938,217572,219469
939,217572,219469
940,217572,217572
941,217572,219978
942,217572,219469
943,217572,219978
944,217572,219469
945,217572,217572
946,217572,219978
947,217572,219978
948,217572,217572
949,217572,219469
950,217572,217572
951,217572,217572
952,217572,217572
953,217572,219469
954,217572,219469
955,217572,217572
956,217572,219978
957,217572,217572
958,217572,217572
959,217572,217572
960,217572,217572
961,217572,219978
962,217572,219978
963,217572,217572
964,217572,219469
965,217572,219469
966,217572,219978
967,217572,217572
968,217572,217572
969,217572,219978
970,217572,217572
971,217572,219469
972,217572,219978
973,217572,217572
974,217572,219469
975,217572,217572
976,217572,217572
977,217572,219978
978,217572,217572
979,217572,219978
980,217572,219469
981,217572,219469
982,217572,219978
983,217572,217572
984,217572,217572
985,217572,217572
986,217572,219978
987,217572,217572
988,217572,219469
989,217572,219978
990,217572,217572
991,217572,217572
992,217572,219978
993,217572,217572
994,217572,219978
995,217572,217572
996,217572,219978
997,217572,219978
998,217572,219469
999,217572,217572
1000,217572,217572
