simulation,winner_full,winner_reduced
961,217572,219978
962,217572,219469
963,217572,219469
964,217572,217572
965,217572,217572
966,217572,217572
967,217572,217572
968,217572,219978
969,217572,219469
970,217572,219978
971,217572,217572
972,217572,219978
973,217572,219469
974,217572,219978
975,217572,217572
976,217572,219978
977,217572,219469
978,217572,219978
979,217572,217572
980,217572,217572
981,217572,217572
982,217572,219978
983,217572,219469
984,217572,219978
985,217572,219469
986,217572,217572
987,217572,219469
988,217572,219469
989,217572,219469
990,217572,219978
991,217572,219978
992,217572,219978
993,217572,219469
994,217572,219978
995,217572,219978
996,217572,219978
997,217572,219978
998,217572,219978
999,217572,217572
1000,217572,219978
